FIPS,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,Population_2020,RUCC_2023,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
29073,1344216320,18008168,57.9,19.32,14794,8.0,1344.21632,18.008168,778.3012492800001,259.702593024
21031,1103624033,13891042,63.3,28.62,12371,3.0,1103.624033,13.891042,698.594012889,315.85719824460006
56005,12437291886,11010427,84.6,4.27,47026,5.0,12437.291886,11.010427,10521.948935556,531.0723635321999
13211,899791083,18672325,44.0,12.02,20097,1.0,899.791083,18.672325,395.90807651999995,108.1548881766
05037,1596255187,15389371,69.8,64.9,16833,6.0,1596.255187,15.389371,1114.186120526,1035.9696163630001
05107,1788024160,95966884,85.5,83.22,16568,7.0,1788.02416,95.966884,1528.7606568,1487.9937059519998
22093,616057915,38773983,28.5,25.83,20192,1.0,616.057915,38.773983,175.57650577500002,159.1277594445
06115,1636887866,31084093,39.7,24.51,81575,3.0,1636.887866,31.084093,649.844482802,401.20121595660004
01117,2034280320,62287592,10.8,3.56,223024,1.0,2034.28032,62.287592,219.70227456,72.420379392
08091,1400332623,3986292,24.9,3.9,4874,9.0,1400.332623,3.986292,348.682823127,54.612972297
35009,3640289851,7992977,99.2,49.67,48430,5.0,3640.289851,7.992977,3611.167532192,1808.1319689917
40149,2597989578,14579003,88.6,43.65,10924,9.0,2597.989578,14.579003,2301.818766108,1134.0224507970001
37135,1029651668,8829147,20.9,8.17,148696,2.0,1029.651668,8.829147,215.197198612,84.1225412756
18131,1123212804,2224821,88.4,83.22,12514,8.0,1123.212804,2.224821,992.920118736,934.7376954888
26019,828008634,1398251499,7.7,3.9,17970,3.0,828.008634,1398.251499,63.756664818,32.292336726
36029,2700663216,476876397,21.2,13.24,954236,1.0,2700.663216,476.876397,572.540601792,357.5678097984
24031,1277247584,35632258,22.1,16.27,1062061,1.0,1277.247584,35.632258,282.271716064,207.80818191679998
51013,67332992,273562,0.0,0.0,238643,1.0,67.332992,0.273562,0.0,0.0
51035,1229582401,7586185,36.8,10.49,29155,6.0,1229.582401,7.586185,452.48632356799993,128.9831938649
29183,1451692060,82663660,47.6,38.01,405262,1.0,1451.69206,82.66366,691.0054205600001,551.788152006
06069,3596591085,4719300,61.3,5.4,64209,1.0,3596.591085,4.7193,2204.710335105,194.21591859
24035,962618587,360075353,68.2,56.2,49874,1.0,962.618587,360.075353,656.505876334,540.991645894
20013,1478550074,3196147,93.3,74.6,9508,8.0,1478.550074,3.196147,1379.487219042,1102.998355204
13031,1750735216,32827779,45.3,26.88,81099,4.0,1750.735216,32.827779,793.083052848,470.59762606079994
21071,1018643075,6228697,2.7,0.93,35942,7.0,1018.643075,6.228697,27.503363025,9.4733805975
30007,3088195855,118487318,60.9,15.28,6774,3.0,3088.195855,118.487318,1880.7112756949998,471.876326644
13309,765314383,12377032,28.0,11.23,7471,9.0,765.314383,12.377032,214.28802724000002,85.94480521090001
37049,1830014539,172777673,22.3,13.46,100720,4.0,1830.014539,172.777673,408.093242197,246.3199569494
29087,1198369593,19839053,74.3,63.89,4223,8.0,1198.369593,19.839053,890.3886075989999,765.6383329677
48295,2414422645,298741,93.0,18.86,3059,9.0,2414.422645,0.298741,2245.41305985,455.36011084700004
41009,1705984352,78454244,11.7,3.02,52589,1.0,1705.984352,78.454244,199.60016918399998,51.5207274304
45041,2073299561,9766894,22.7,14.67,137059,3.0,2073.299561,9.766894,470.639000347,304.1530455987
38061,4727150567,301102217,99.8,56.51,9809,8.0,4727.150567,301.102217,4717.6962658659995,2671.312785411699
49053,6287425943,7782767,6.8,1.1,180279,3.0,6287.425943,7.782767,427.54496412400005,69.16168537300001
30003,12944280256,47395459,99.8,10.71,13124,8.0,12944.280256,47.395459,12918.391695488,1386.3324154176
42047,2141664056,12792134,3.3,1.53,30990,7.0,2141.664056,12.792134,70.674913848,32.7674600568
31165,5352785007,1665309,93.5,5.8,1135,9.0,5352.785007,1.665309,5004.853981545,310.461530406
28031,1071784951,2880713,26.8,7.56,18340,8.0,1071.784951,2.880713,287.23836686800007,81.02694229560001
18013,808043850,12025990,7.7,3.87,15475,1.0,808.04385,12.02599,62.21937645,31.271296995000004
18019,964747496,10673417,36.1,26.61,121093,1.0,964.747496,10.673417,348.27384605599997,256.71930868559997
21021,467067863,6486676,83.4,45.83,30614,7.0,467.067863,6.486676,389.534597742,214.0572016129
21065,655477009,6549172,30.7,7.91,14163,8.0,655.477009,6.549172,201.23144176299996,51.848231411899995
48087,2378749928,2279194,91.4,23.28,2652,9.0,2378.749928,2.279194,2174.1774341920004,553.7729832384
48089,2487142712,34691168,73.7,22.41,20557,8.0,2487.142712,34.691168,1833.024178744,557.3686817592
17063,1082945367,32126924,70.5,68.09,52533,1.0,1082.945367,32.126924,763.4764837350001,737.3775003903002
27081,1390265112,30167787,61.8,53.9,5640,9.0,1390.265112,30.167787,859.183839216,749.3528953680001
13109,473694904,10295112,37.9,20.16,10774,8.0,473.694904,10.295112,179.530368616,95.49689264640001
48497,2342372272,47035843,59.6,14.24,68632,1.0,2342.372272,47.035843,1396.0538741120001,333.5538115328
13307,543010089,2338844,52.6,33.25,2348,8.0,543.010089,2.338844,285.623306814,180.5508545925
13169,1020304151,3820256,11.0,3.1,28347,3.0,1020.304151,3.820256,112.23345661000002,31.629428681000004
13135,1115656265,15624550,2.0,0.47,957062,1.0,1115.656265,15.62455,22.313125300000003,5.243584445500001
55095,2368076576,109026970,40.9,25.88,44977,8.0,2368.076576,109.02697,968.543319584,612.8582178688
55045,1512667179,1313241,75.7,61.97,37093,2.0,1512.667179,1.313241,1145.0890545030002,937.3998508262999
36079,596350119,41229629,2.7,0.92,97668,1.0,596.350119,41.229629,16.101453213,5.486421094799999
08011,3918255148,73141518,78.4,10.99,5650,9.0,3918.255148,73.141518,3071.9120360320003,430.6162407652001
40065,2078860497,4114418,93.1,65.71,24785,7.0,2078.860497,4.114418,1935.419122707,1366.0192325787
30089,7149404122,76395122,35.2,1.67,12400,8.0,7149.404122,76.395122,2516.590250944,119.3950488374
48173,2331552974,2245302,89.7,28.2,1116,8.0,2331.552974,2.245302,2091.403017678,657.497938668
05047,1577206796,28861865,46.8,13.83,17097,8.0,1577.206796,28.861865,738.1327805279999,218.1276998868
40093,2473438557,7651009,82.2,34.82,7782,8.0,2473.438557,7.651009,2033.166493854,861.2513055474
47125,1396441789,12068782,49.1,27.73,220069,2.0,1396.441789,12.068782,685.6529183990001,387.2333080897
53051,3626617236,65406812,4.2,1.79,13401,8.0,3626.617236,65.406812,152.317923912,64.9164485244
38055,5465546321,563843611,77.7,57.79,9771,8.0,5465.546321,563.843611,4246.729491417,3158.5392189059
41027,1352455750,29044350,8.0,5.45,23977,6.0,1352.45575,29.04435,108.19646,73.708838375
19197,1503260259,4703964,99.6,94.77,12943,9.0,1503.260259,4.703964,1497.2472179639997,1424.6397474543
48419,2060566466,101081677,49.6,6.98,24022,7.0,2060.566466,101.081677,1022.0409671360001,143.8275393268
29055,1923005890,3306286,40.8,7.95,23056,8.0,1923.00589,3.306286,784.5864031199999,152.878968255
51017,1370626043,14039993,10.2,2.51,4209,9.0,1370.626043,14.039993,139.80385638599998,34.40271367929999
27111,5106508605,654472630,61.1,43.24,60081,6.0,5106.508605,654.47263,3120.076757655,2208.054320802
22075,2020676390,4628435461,27.7,0.18,23515,1.0,2020.67639,4628.435461,559.72736003,3.637217502
28115,1289330916,8308394,44.7,25.05,31184,9.0,1289.330916,8.308394,576.330919452,322.977394458
22067,2058910717,28888046,49.9,41.04,25629,3.0,2058.910717,28.888046,1027.396447783,844.9769582568001
21029,769444025,8237542,15.7,7.2,82217,1.0,769.444025,8.237542,120.802711925,55.3999698
01047,2534919602,39124772,35.6,12.21,38462,4.0,2534.919602,39.124772,902.431378312,309.51368340420004
48093,2428768926,25719485,99.3,28.25,13594,9.0,2428.768926,25.719485,2411.7675435180004,686.127221595
30053,9356484224,161555792,2.2,0.38,19677,9.0,9356.484224,161.555792,205.84265292800004,35.554640051199996
27021,5235567138,1016592501,10.4,4.35,30066,9.0,5235.567138,1016.592501,544.498982352,227.74717050299998
08007,3496712165,13740247,20.1,2.36,13359,7.0,3496.712165,13.740247,702.8391451650001,82.52240709399999
28163,2388847327,30612555,55.9,31.31,26743,2.0,2388.847327,30.612555,1335.3656557929999,747.9480980837001
55087,1651266077,18260943,59.2,49.86,190705,3.0,1651.266077,18.260943,977.549517584,823.3212659922001
29107,1627237795,27073170,71.2,56.22,32984,1.0,1627.237795,27.07317,1158.59331004,914.833088349
37195,952013025,14332439,53.7,46.01,78784,4.0,952.013025,14.332439,511.230994425,438.0211928024999
39117,1051881045,2819351,55.9,47.1,34950,1.0,1051.881045,2.819351,588.001504155,495.4359721950001
30039,4473328971,14546367,26.2,2.44,3309,8.0,4473.328971,14.546367,1172.012190402,109.14922689240001
38031,1642258771,33103934,89.1,74.77,3397,9.0,1642.258771,33.103934,1463.252564961,1227.9168830766998
05033,1541738669,26917847,36.8,14.83,60133,3.0,1541.738669,26.917847,567.359830192,228.6398446127
48053,2576520277,69861743,66.9,6.55,49130,6.0,2576.520277,69.861743,1723.692065313,168.7620781435
29186,1292800351,19739769,49.6,25.19,18479,8.0,1292.800351,19.739769,641.2289740960001,325.65640841690004
48179,2398261679,8700790,91.4,24.46,21227,6.0,2398.261679,8.70079,2192.0111746060006,586.6148066834
17109,1526339605,2012552,73.7,61.45,27238,7.0,1526.339605,2.012552,1124.912288885,937.9356872724999
19137,1098405769,2410446,87.6,76.27,10330,6.0,1098.405769,2.410446,962.203453644,837.7540800163
05067,1641044497,20284490,71.5,64.92,16755,6.0,1641.044497,20.28449,1173.346815355,1065.3660874524
48229,11837669202,2126078,90.3,2.27,3202,2.0,11837.669202,2.126078,10689.415289405999,268.7150908854
22079,3420935889,105385798,22.7,13.56,130023,3.0,3420.935889,105.385798,776.552446803,463.8789065484
31111,6641092845,28436694,99.8,27.27,34676,5.0,6641.092845,28.436694,6627.81065931,1811.0260188314999
48067,2426683491,60494144,23.2,5.28,28454,6.0,2426.683491,60.494144,562.990569912,128.1288883248
47079,1455320362,81582236,61.0,35.88,32199,7.0,1455.320362,81.582236,887.74542082,522.1689458856
37061,2110115796,14237879,48.7,33.19,48715,8.0,2110.115796,14.237879,1027.626392652,700.3474326924
37087,1433713845,2438478,13.9,3.39,62089,4.0,1433.713845,2.438478,199.28622445500002,48.6028993455
27037,1457015230,62996790,57.9,52.16,439882,1.0,1457.01523,62.99679,843.6118181699999,759.979143968
41025,26248072909,241568254,22.8,2.84,7495,9.0,26248.072909,241.568254,5984.5606232519995,745.4452706155998
55001,1672216054,108348982,27.8,20.29,20654,8.0,1672.216054,108.348982,464.87606301200003,339.2926373565999
29045,1306924726,18695976,66.8,41.84,6634,9.0,1306.924726,18.695976,873.0257169679999,546.8173053584001
21015,637830300,26513521,45.2,16.78,135968,1.0,637.8303,26.513521,288.2992956,107.02792434000001
21229,769962860,10138826,78.0,33.8,12027,8.0,769.96286,10.138826,600.5710308,260.24744667999994
22009,2154720637,87260610,55.4,38.06,39693,6.0,2154.720637,87.26061,1193.715232898,820.0866744422
28137,1048332525,16090912,55.9,24.58,28064,1.0,1048.332525,16.090912,586.0178814750001,257.680134645
29227,690564983,493903,87.3,49.53,1973,9.0,690.564983,0.493903,602.863230159,342.0368360799
31163,1465552764,14998613,61.4,38.34,2959,8.0,1465.552764,14.998613,899.8493970960001,561.8929297176
46021,1900214169,96243697,95.6,59.77,1377,9.0,1900.214169,96.243697,1816.604745564,1135.7580088113
46063,6919333290,16954253,97.7,12.92,1311,9.0,6919.33329,16.954253,6760.18862433,893.9778610679999
26057,1472098897,8369164,84.1,76.18,41761,6.0,1472.098897,8.369164,1238.035172377,1121.4449397346002
19175,1097235803,5575854,79.1,56.41,12138,6.0,1097.235803,5.575854,867.913520173,618.9507164723
17127,614218330,12784614,83.7,66.66,14169,3.0,614.21833,12.784614,514.10074221,409.43793877800005
31113,1478101945,1203586,83.0,8.33,716,9.0,1478.101945,1.203586,1226.8246143499998,123.1258920185
31121,1261996223,24655517,67.1,52.82,7668,3.0,1261.996223,24.655517,846.799465633,666.5864049886001
31161,6321862268,74723228,99.7,18.79,5127,9.0,6321.862268,74.723228,6302.896681196001,1187.8779201572
21039,490706561,24648733,88.7,78.65,4826,3.0,490.706561,24.648733,435.25671960700004,385.9407102265
56025,13831927736,90969877,60.0,1.82,79955,3.0,13831.927736,90.969877,8299.156641599999,251.7410847952
13321,1478083952,10525439,59.8,34.6,20784,3.0,1478.083952,10.525439,883.8942032959999,511.41704739200003
18109,1045922857,14491958,50.4,42.75,71780,1.0,1045.922857,14.491958,527.145119928,447.1320213675
48139,2423586107,41965719,63.0,33.98,192455,1.0,2423.586107,41.965719,1526.8592474099999,823.5345591586
13229,881777233,7183926,39.3,20.11,19716,8.0,881.777233,7.183926,346.538452569,177.3254015563
18053,1072484435,2101803,60.2,56.78,66674,4.0,1072.484435,2.101803,645.63562987,608.956662193
12035,1259229648,219207666,23.3,5.22,115378,2.0,1259.229648,219.207666,293.400507984,65.7317876256
28077,1115254005,13188412,19.1,6.66,12016,8.0,1115.254005,13.188412,213.01351495500003,74.275916733
22127,2460497667,17449604,4.1,0.47,13755,8.0,2460.497667,17.449604,100.88040434700001,11.5643390349
17073,2131719309,6804791,85.4,78.64,49284,2.0,2131.719309,6.804791,1820.4882898860003,1676.3840645976002
41041,2540733352,553145247,4.3,0.56,50395,5.0,2540.733352,553.145247,109.251534136,14.228106771200002
23031,2567186515,721352437,8.0,2.53,211972,2.0,2567.186515,721.352437,205.3749212,64.94981882949999
46029,1780837049,76608858,64.3,46.99,28325,5.0,1780.837049,76.608858,1145.078222507,836.8153293251
13231,559660487,8595984,27.4,6.85,18889,1.0,559.660487,8.595984,153.346973438,38.3367433595
13259,1188153054,12598484,25.9,6.99,5314,2.0,1188.153054,12.598484,307.731640986,83.05189847460001
34025,1212586195,500430336,14.7,9.09,643615,1.0,1212.586195,500.430336,178.250170665,110.22408512550001
05021,1655581940,5497697,60.3,52.34,14552,9.0,1655.58194,5.497697,998.3159098199999,866.5315873960001
05045,1676351971,43617754,47.2,14.94,123498,2.0,1676.351971,43.617754,791.2381303120002,250.4469844674
40041,1910774936,140487351,60.9,15.13,40397,6.0,1910.774936,140.487351,1163.661936024,289.1002478168
19107,1500056813,1944064,74.9,59.11,10033,8.0,1500.056813,1.944064,1123.542552937,886.6835821642999
17061,1406736598,8423898,92.0,69.47,11985,8.0,1406.736598,8.423898,1294.19767016,977.2599146306
27075,5462563285,2283905281,0.1,0.02,10905,8.0,5462.563285,2283.905281,5.462563285,1.092512657
13285,1072278218,82757751,15.1,2.93,69426,4.0,1072.278218,82.757751,161.91401091799997,31.417751787399997
06023,9241141220,1254150035,23.8,0.7,136463,5.0,9241.14122,1254.150035,2199.39161036,64.68798853999999
47043,1268833491,3679792,39.8,13.71,54315,1.0,1268.833491,3.679792,504.995729418,173.95707161610005
27003,1092881709,62440665,11.1,8.1,363887,1.0,1092.881709,62.440665,121.30986969899999,88.52341842899999
46009,1459586268,46799495,74.7,59.96,7003,9.0,1459.586268,46.799495,1090.310942196,875.1679262928
47059,1611409727,5099752,52.5,21.51,70152,4.0,1611.409727,5.099752,845.990106675,346.6142322777
51183,1269679003,6740704,22.2,14.87,10829,1.0,1269.679003,6.740704,281.868738666,188.8012677461
18141,1185647212,9335868,52.2,48.4,272912,2.0,1185.647212,9.335868,618.9078446640001,573.853250608
38067,2896993133,7008436,86.1,81.35,6844,9.0,2896.993133,7.008436,2494.3110875129996,2356.7039136954995
46007,3068208303,15044356,85.5,22.77,3381,9.0,3068.208303,15.044356,2623.318099065,698.6310305931
22115,3436208063,35118476,4.2,1.07,48750,4.0,3436.208063,35.118476,144.320738646,36.7674262741
23019,8798661092,414021728,4.6,1.68,152199,3.0,8798.661092,414.021728,404.738410232,147.8175063456
24041,695561637,539363457,56.0,45.71,37526,6.0,695.561637,539.363457,389.51451672,317.9412242727
13257,463250297,13039270,11.5,3.88,26784,7.0,463.250297,13.03927,53.273784155,17.9741115236
06065,18671846195,242807981,7.8,5.09,2418185,1.0,18671.846195,242.807981,1456.40400321,950.3969713254999
05005,1434675041,84916244,30.6,4.61,41627,7.0,1434.675041,84.916244,439.010562546,66.1385193901
28007,1903529295,4425860,30.9,5.5,17889,6.0,1903.529295,4.42586,588.190552155,104.694111225
19169,1482882554,2862354,81.6,75.63,98537,3.0,1482.882554,2.862354,1210.032164064,1121.5040755902
20011,1645836646,9402853,76.6,31.27,14360,6.0,1645.836646,9.402853,1260.710870836,514.6531192041999
51049,770454314,5917833,25.7,7.26,9675,8.0,770.454314,5.917833,198.00675869799997,55.9349831964
45085,1722544863,44046815,38.4,22.58,105556,3.0,1722.544863,44.046815,661.457227392,388.9506300654
54109,1293620955,6083278,0.5,0.12,21382,8.0,1293.620955,6.083278,6.4681047750000005,1.5523451460000002
06029,21068705437,78332288,46.1,19.11,909235,2.0,21068.705437,78.332288,9712.673206457,4026.2296090106997
48097,2265789885,61319327,91.7,26.28,41668,6.0,2265.789885,61.319327,2077.729324545,595.449581778
45075,2865498666,55708305,32.5,20.1,84223,4.0,2865.498666,55.708305,931.28706645,575.9652318660001
55119,2525374174,24630990,34.6,21.2,19913,8.0,2525.374174,24.63099,873.7794642040001,535.3793248879999
27099,1842188273,617123,83.5,77.17,40029,4.0,1842.188273,0.617123,1538.227207955,1421.6166902741002
27101,1825079944,38432252,77.9,69.68,8179,9.0,1825.079944,38.432252,1421.7372763760002,1271.7157049792002
44007,1060552452,67870210,5.0,1.43,660741,1.0,1060.552452,67.87021,53.027622599999994,15.165900063599997
29161,1739919007,6567069,40.6,7.61,44638,5.0,1739.919007,6.567069,706.4071168419999,132.4078364327
28117,1074806610,8324262,47.9,22.28,25008,7.0,1074.80661,8.324262,514.83236619,239.46691270800002
21235,1134211587,18639649,22.2,5.85,36712,7.0,1134.211587,18.639649,251.794972314,66.3513778395
18149,800679821,7929143,49.9,42.43,23371,8.0,800.679821,7.929143,399.53923067899996,339.7284480503
48491,2890005219,41559494,53.1,22.25,609017,1.0,2890.005219,41.559494,1534.5927712890002,643.0261612275001
19131,1215368212,1118491,85.2,79.83,10565,9.0,1215.368212,1.118491,1035.4937166240002,970.2284436396
13107,1762679433,24889123,27.0,9.45,22768,7.0,1762.679433,24.889123,475.92344691,166.57320641849998
22025,1833776037,81356082,63.8,45.2,8906,9.0,1833.776037,81.356082,1169.9491116059999,828.8667687240002
42025,987623690,15827992,9.4,5.98,64749,2.0,987.62369,15.827992,92.83662686,59.059896662
31133,1116478173,4852359,73.2,53.13,2544,9.0,1116.478173,4.852359,817.262022636,593.1848533149
47171,481902934,825726,3.1,0.89,17928,3.0,481.902934,0.825726,14.938990954000001,4.2889361126
45083,2093691101,29512814,18.9,6.64,327997,2.0,2093.691101,29.512814,395.70761808899994,139.02108910639998
55073,4002033767,80653069,48.3,33.28,138013,3.0,4002.033767,80.653069,1932.9823094609999,1331.8768376576002
32007,44479019595,74784279,18.9,1.5,53702,5.0,44479.019595,74.784279,8406.534703455,667.185293925
54007,1322796522,14344826,29.8,5.55,12447,8.0,1322.796522,14.344826,394.19336355600007,73.415206971
26165,1463148677,27182043,11.8,6.79,33673,6.0,1463.148677,27.182043,172.651543886,99.3477951683
48079,2007453830,229068,87.5,58.17,2547,2.0,2007.45383,0.229068,1756.5221012499999,1167.735892911
42013,1360498258,3294803,28.4,20.01,122822,3.0,1360.498258,3.294803,386.38150527199997,272.2357014258
29085,1032908447,33454640,69.7,25.09,8279,8.0,1032.908447,33.45464,719.937187559,259.1567293523
29009,2015326675,32912693,56.1,17.23,34534,6.0,2015.326675,32.912693,1130.598264675,347.2407861025
27123,394323905,46008727,0.8,0.52,552352,1.0,394.323905,46.008727,3.1545912400000002,2.050484306
05081,1375943077,83115227,50.9,16.07,12026,3.0,1375.943077,83.115227,700.355026193,221.11405247389996
32019,5187884294,59489121,14.6,4.87,59235,2.0,5187.884294,59.489121,757.431106924,252.6499651178
12071,2022848995,1900537643,18.2,6.81,760822,2.0,2022.848995,1900.537643,368.15851709000003,137.7560165595
41033,4244080759,5631773,2.9,1.01,88090,3.0,4244.080759,5.631773,123.078342011,42.8652156659
28113,1059783761,3907959,22.0,6.17,40324,6.0,1059.783761,3.907959,233.15242741999998,65.3886580537
47031,1111010401,14479480,52.3,26.65,57889,4.0,1111.010401,14.47948,581.058439723,296.0842718665
16059,11819914569,14105634,4.5,1.28,7974,9.0,11819.914569,14.105634,531.896155605,151.2949064832
21183,1520569116,23652967,36.9,20.09,23772,6.0,1520.569116,23.652967,561.0900038039999,305.4823354044
31153,616679696,24397780,38.3,34.27,190604,2.0,616.679696,24.39778,236.188323568,211.3361318192
13071,1416807490,24881028,52.7,37.55,45898,6.0,1416.80749,24.881028,746.6575472300001,532.0112124949999
27167,1945179855,480470,83.4,80.66,6506,8.0,1945.179855,0.48047,1622.2799990700003,1568.9820710430001
17157,1490194098,56150220,69.1,55.36,30163,6.0,1490.194098,56.15022,1029.7241217179999,824.9714526527999
23011,2246742799,216787826,12.5,5.99,123642,4.0,2246.742799,216.787826,280.842849875,134.5798936601
51173,1169223433,3287728,40.6,9.77,29800,7.0,1169.223433,3.287728,474.70471379800006,114.2331294041
35041,6335242836,18679734,82.7,20.02,19191,7.0,6335.242836,18.679734,5239.245825372001,1268.3156157672001
42111,2784357760,17118618,28.7,17.45,74129,6.0,2784.35776,17.118618,799.1106771199999,485.87042912
51191,1453483686,12984238,46.2,13.67,53935,2.0,1453.483686,12.984238,671.509462932,198.69121987620002
37081,1673033183,30337205,22.9,9.76,541299,2.0,1673.033183,30.337205,383.12459890699995,163.2880386608
16001,2724705387,22159040,16.7,6.37,494967,2.0,2724.705387,22.15904,455.02579962899995,173.5637331519
40039,2560924945,34326632,99.6,40.51,28513,5.0,2560.924945,34.326632,2550.68124522,1037.4306952195
39101,1045855303,908577,82.4,75.53,65359,4.0,1045.855303,0.908577,861.7847696720002,789.9345103559
17149,2153190724,45251530,90.4,64.17,14739,9.0,2153.190724,45.25153,1946.484414496,1381.7024875908
17203,1366366884,39858698,82.2,72.37,38467,2.0,1366.366884,39.858698,1123.1535786480001,988.8397139508
13245,840036611,10995252,9.1,5.18,206607,2.0,840.036611,10.995252,76.443331601,43.513896449799994
01107,2282835044,22621093,20.7,7.07,19123,2.0,2282.835044,22.621093,472.546854108,161.3964376108
40045,3189509979,952235,99.6,16.39,3749,9.0,3189.509979,0.952235,3176.751939084,522.7606855581
17145,1144587283,13199036,61.6,50.82,20945,7.0,1144.587283,13.199036,705.065766328,581.6792572206
19075,1299799697,92512,99.8,96.37,12329,3.0,1299.799697,0.092512,1297.2000976059999,1252.6169679989
08107,6117602804,15831744,44.3,9.47,24829,7.0,6117.602804,15.831744,2710.0980421719996,579.3369855388
34035,781832071,7993022,15.5,9.02,345361,1.0,781.832071,7.993022,121.183971005,70.5212528042
06011,2980245446,14696164,63.2,37.48,21839,6.0,2980.245446,14.696164,1883.5151218720002,1116.9959931607998
17087,890273379,12814661,49.1,23.32,13308,8.0,890.273379,12.814661,437.124229089,207.6117519828
08053,2893614472,15324685,0.7,0.04,788,9.0,2893.614472,15.324685,20.255301304,1.1574457888
16031,6644897880,39158534,40.0,22.32,24655,6.0,6644.89788,39.158534,2657.9591520000004,1483.141206816
27059,1128608896,41203100,36.5,25.53,41135,1.0,1128.608896,41.2031,411.94224704,288.1338511488
42049,2069143908,1966272916,26.6,16.7,270876,2.0,2069.143908,1966.272916,550.392279528,345.547032636
28029,2013158772,5644780,20.9,3.01,28368,2.0,2013.158772,5.64478,420.750183348,60.5960790372
48467,2182250323,44149754,77.3,17.7,59541,8.0,2182.250323,44.149754,1686.879499679,386.25830717100007
51161,648915079,1762677,12.5,3.2,96929,2.0,648.915079,1.762677,81.114384875,20.765282528000004
51015,2504708862,9537137,38.0,14.82,77487,3.0,2504.708862,9.537137,951.78936756,371.19785334840003
49031,1963753824,20286511,9.5,3.05,1438,9.0,1963.753824,20.286511,186.55661328,59.89449163199999
21161,621926398,16274514,64.0,35.26,17120,6.0,621.926398,16.274514,398.03289471999994,219.29124793479997
27009,1057483361,12286985,51.4,39.95,41379,3.0,1057.483361,12.286985,543.546447554,422.4646027195
48129,2401013585,15564369,98.6,13.3,3258,8.0,2401.013585,15.564369,2367.39939481,319.334806805
12005,1964760707,1834028530,14.5,1.12,175216,3.0,1964.760707,1834.02853,284.89030251500003,22.0053199184
01077,1730150450,133604582,42.5,23.09,93564,3.0,1730.15045,133.604582,735.3139412500001,399.49173890500003
18045,1024774339,5728993,76.1,67.12,16479,8.0,1024.774339,5.728993,779.8532719789999,687.8285363368
17173,1964529415,24746071,74.0,66.1,20990,8.0,1964.529415,24.746071,1453.7517671,1298.553943315
17051,1855578065,22920396,71.7,58.92,21488,6.0,1855.578065,22.920396,1330.449472605,1093.3065958979998
39127,1056544080,11790392,29.2,16.65,35408,1.0,1056.54408,11.790392,308.51087135999995,175.91458931999998
13011,602473937,4635947,38.7,7.48,18035,8.0,602.473937,4.635947,233.157413619,45.065050487600004
13305,1662287070,17768149,12.5,5.46,30144,6.0,1662.28707,17.768149,207.78588374999998,90.76087402200001
40109,1836035183,24721024,22.7,7.2,796292,1.0,1836.035183,24.721024,416.77998654099997,132.194533176
40069,1665492484,39645099,59.2,12.25,10272,9.0,1665.492484,39.645099,985.9715505280001,204.02282929
37099,1271968590,9746824,7.1,1.53,43109,7.0,1271.96859,9.746824,90.30976988999998,19.461119427
49043,4844461875,26592219,33.3,2.51,42357,4.0,4844.461875,26.592219,1613.2058043749996,121.59599306249999
29167,1646006170,17837927,83.8,27.63,31519,2.0,1646.00617,17.837927,1379.35317046,454.79150477100006
32015,14294783160,662270,10.6,1.38,5734,9.0,14294.78316,0.66227,1515.24701496,197.268007608
19191,1786686748,745729,84.5,69.56,20070,7.0,1786.686748,0.745729,1509.75030206,1242.8193019088
21023,524900457,16279752,68.5,23.38,8400,1.0,524.900457,16.279752,359.55681304499996,122.72172684659998
55037,1263976516,24111637,5.7,2.83,4558,9.0,1263.976516,24.111637,72.046661412,35.7705354028
54087,1252422375,404682,32.7,7.52,14028,8.0,1252.422375,0.404682,409.54211662500006,94.18216260000001
27159,1389132780,18009881,35.9,23.29,14065,9.0,1389.13278,18.009881,498.69866801999996,323.529024462
17201,1328792563,15873993,51.0,40.91,285350,2.0,1328.792563,15.873993,677.68420713,543.6090375232999
04007,12322070148,96465330,43.6,0.08,53272,4.0,12322.070148,96.46533,5372.422584528001,9.857656118400001
24045,969767197,66764613,29.2,21.06,103588,3.0,969.767197,66.764613,283.172021524,204.23297168819997
21043,1060593553,6782466,31.5,8.13,26627,2.0,1060.593553,6.782466,334.086969195,86.2262558589
37097,1487729535,59508634,32.5,18.49,186693,1.0,1487.729535,59.508634,483.512098875,275.0811910215
51083,2117913728,30523987,30.4,9.87,34022,6.0,2117.913728,30.523987,643.8457733119999,209.03808495359996
37091,914689325,18737418,29.7,23.1,21552,8.0,914.689325,18.737418,271.662729525,211.29323407500004
36057,1044052635,18613523,43.9,30.48,49532,4.0,1044.052635,18.613523,458.33910676499994,318.227243148
27113,1596779113,4338967,65.6,56.39,13992,6.0,1596.779113,4.338967,1047.4870981279998,900.4237418207001
53073,5459626157,1027968988,7.6,4.79,226847,3.0,5459.626157,1027.968988,414.93158793199996,261.5160929203
41021,3120213943,46914702,76.6,29.37,1995,9.0,3120.213943,46.914702,2390.083880338,916.4068350591001
34029,1627263273,742151361,1.7,0.68,637229,1.0,1627.263273,742.151361,27.663475641,11.0653902564
05009,1527375337,31797989,59.0,12.22,37373,7.0,1527.375337,31.797989,901.15144883,186.6452661814
